SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,recYPG,RYOE,FPOE,aFPOE,PROJ,CSTY%,CL
2025,5985,Foster Moreau,TE,28.6,NO,87,88,89,12.9,9.4,5.9,17,11,9,716,253,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,15,2,2,0,10,44,59,8.4,5.9,0,0,0,59,0,0,0,0,35.3%,NA,NA,NA,0,NA,2,10,0.200,0.2,70,NA,0.84,0,NA,NA,NA,NA,NA,0.029,0,59,NA,NA,5.4,0.0,0.0,5.4,NA,8.7,-0.7,23.2,0%,3.2
2025,3634,Kalif Raymond,WR,31.3,DET,94,93,88,66.8,54.8,42.8,15,15,3,901,344,0,0.0%,0,0,0,0,0,0,0.00,19,0,0,0,0.00,0.00,24,132,0,13,1,30,157,289,12.0,9.6,2,0,1,308,0,0,19,9.5,38.2%,NA,NA,NA,1,NA,15,32,0.469,1.0,213,5.2%,1.36,0,NA,NA,NA,NA,NA,0.061,0,308,NA,NA,20.5,0.0,1.3,19.3,NA,12.9,1.1,47.7,7%,11.8
2025,5987,Alexander Mattison,RB,27.5,MIA,578,578,578,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,12.3,0.0,0.0,NA,NA
2025,12494,Kyle McCord,QB,23.2,PHI,312,312,312,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,0,#N/A,#N/A,NA,NA,NA,NA,NA,-24.8,0.0,0.0,NA,NA
2025,5955,Hunter Renfrow,WR,30.0,CAR,127,127,129,35.9,28.4,20.9,6,6,2,413,210,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,15,65,0,6,2,26,24,89,5.9,3.4,0,0,0,89,0,0,0,0,50.8%,NA,NA,NA,0,NA,8,26,0.308,1.3,142,5.0%,0.63,0,NA,NA,NA,NA,NA,0.042,0,89,NA,NA,14.8,0.0,0.0,14.8,NA,19.0,-0.9,45.8,17%,10.0
2025,8118,David Bell,WR,25.0,CLE,1138,1137,1136,0,0,0,6,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-18.2,0.0,0.0,NA,NA
2025,7593,Trey Sermon,RB,26.8,PIT,571,571,571,0,0,0,16,0,0,169,1,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.6%,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,-19.4,-0.1,0.1,NA,NA
2025,12715,Thomas Fidone,TE,23.2,NYG,562,562,561,0,0,0,13,2,0,470,14,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3.0%,NA,NA,NA,0,NA,0,0,NA,0.0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0,0.0,0.0,0.0,NA,-0.4,0.0,0.0,NA,NA
2025,6144,Trayveon Williams,RB,28.1,FA,94,95,98,17.1,13.1,9.1,11,5,0,363,69,0,0.0%,0,0,0,0,0,0,0.00,36,0,0,0,0.00,0.00,8,-28,0,2,0,9,83,55,6.9,6.1,10,0,3,91,0,35,36,3.6,19.0%,2,3.45,0.200,3,0.545,5,19,0.263,1.0,NA,1.6%,NA,0,NA,NA,NA,NA,NA,NA,0,91,NA,NA,18.2,0.0,7.2,11.0,-7.0,-16.6,0.5,12.8,0%,#N/A
2025,2197,Brandin Cooks,WR,32.2,NO,107,113,120,51.9,39.9,27.9,15,15,5,979,537,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,24,236,3,14,0,36,43,279,11.6,7.8,0,0,0,279,0,0,0,0,54.9%,NA,NA,NA,0,NA,14,36,0.389,0.9,330,7.3%,0.85,0,NA,NA,NA,NA,NA,0.042,0,279,NA,NA,18.6,0.0,0.0,18.6,NA,4.2,-0.4,58.4,7%,8.4
2025,6847,Devin Duvernay,WR,28.2,CHI,197,196,196,4.6,3.6,2.6,17,6,0,1099,40,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,26,0,1,0,5,0,26,13.0,5.2,0,0,0,26,0,0,0,0,3.6%,NA,NA,NA,0,NA,1,5,0.200,0.2,25,NA,1.04,0,NA,NA,NA,NA,NA,0.040,0,26,NA,NA,4.3,0.0,0.0,4.3,NA,14.6,-0.1,7.0,0%,1.5
2025,7757,Ben Skowronek,WR,28.4,PIT,159,154,151,17.9,15.9,13.9,17,13,3,956,151,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,46,0,3,1,6,23,69,17.3,11.5,0,0,0,69,0,0,0,0,15.8%,NA,NA,NA,0,NA,4,6,0.667,0.3,31,NA,2.23,0,NA,NA,NA,NA,NA,0.097,0,69,NA,NA,5.3,0.0,0.0,5.3,NA,-64.6,0.0,10.4,0%,#N/A
2025,11605,Jaheim Bell,TE,24.5,FA,570,570,570,0,0,0,2,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,31.6,0.0,0.0,#N/A,#N/A
2025,3202,Austin Hooper,TE,31.1,NE,47,46,46,59.3,48.8,38.3,16,16,6,968,488,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,21,177,0,11,2,26,86,263,12.5,10.1,0,0,0,263,0,0,0,0,50.4%,NA,NA,NA,0,NA,13,26,0.500,0.8,176,5.2%,1.49,0,NA,NA,NA,NA,NA,0.063,0,263,NA,NA,16.4,0.0,0.0,16.4,NA,14.2,0.9,41.4,0%,8.4
2025,10223,Eric Gray,RB,26.1,NYG,614,614,614,0,0,0,17,2,0,325,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.9%,0,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0,0.0,0.0,0.0,#N/A,-57.5,-0.1,0.4,NA,NA
2025,6798,Jalen Reagor,WR,26.9,FA,1156,1155,1154,0,0,0,2,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-11.5,0.0,0.0,#N/A,#N/A
2025,6012,Travis Homer,RB,27.3,CHI,616,616,616,-0.2,-0.2,-0.2,15,2,0,642,6,0,0.0%,0,0,0,0,0,0,0.00,-2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-2,0,0,-2,-2,0.9%,0,0.00,0.000,0,0.000,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,-2,NA,NA,-1.0,0.0,-1.0,0.0,#N/A,13.2,-0.8,5.2,NA,NA
2025,5185,Allen Lazard,WR,30.0,NYJ,150,149,155,23,18,13,11,10,2,634,235,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,37,1,3,1,18,33,70,7.0,3.9,0,0,0,70,0,0,0,0,37.1%,NA,NA,NA,0,NA,4,18,0.222,0.4,141,NA,0.50,0,NA,NA,NA,NA,NA,0.021,0,70,NA,NA,7.0,0.0,0.0,7.0,NA,11.0,-1.1,34.0,0%,5.0
2025,6427,Ashton Dulin,WR,28.6,IND,154,152,149,20,17.5,15,16,11,2,703,139,0,0.0%,0,0,0,0,0,0,0.00,44,0,0,0,0.00,0.00,5,53,0,4,0,10,53,106,21.2,10.6,3,0,2,150,0,0,44,14.67,19.8%,NA,NA,NA,2,NA,6,13,0.462,0.5,72,NA,1.47,0,NA,NA,NA,NA,NA,0.056,0,150,NA,NA,13.6,0.0,4.0,9.6,NA,-11.0,0.4,10.8,0%,5.4
2025,6001,Drew Sample,TE,29.6,CIN,64,65,68,31.9,24.4,16.9,17,14,12,1043,546,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,15,-3,0,4,1,20,109,106,7.1,5.3,1,0,0,109,0,0,3,3,52.3%,NA,0.00,NA,0,NA,5,21,0.238,0.4,159,3.1%,0.67,0,NA,NA,NA,NA,NA,0.025,0,109,NA,NA,7.8,0.0,0.2,7.6,NA,-23.3,0.0,23.6,0%,#N/A
2025,8219,Jelani Woods,TE,27.2,NYJ,107,104,101,3.4,2.9,2.4,5,3,1,336,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,0,0,3,1,4,4.0,1.3,0,0,0,4,0,0,0,0,17.9%,NA,NA,NA,0,NA,0,3,0.000,0.0,4,NA,1.00,0,NA,NA,NA,NA,NA,0.000,0,4,NA,NA,1.3,0.0,0.0,1.3,NA,19.3,0.0,1.2,0%,NA
2025,10857,Stetson Bennett,QB,28.1,LAR,319,319,319,0,0,0,1,0,0,80,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,0,#N/A,#N/A,NA,NA,NA,NA,NA,23.3,0.0,0.0,NA,NA
2025,9495,Rakim Jarrett,WR,24.9,FA,1124,1123,1122,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13.8,0.0,0.0,NA,NA
2025,8220,Sincere McCormick,RB,25.2,SF,566,566,566,0,0,0,15,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,28.4,0.0,0.0,NA,NA
2025,11716,Tip Reiman,TE,24.2,ARI,102,102,105,4.8,3.3,1.8,16,4,3,321,98,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,11,0,1,0,5,7,18,6.0,3.6,0,0,0,18,0,0,0,0,30.5%,NA,NA,NA,0,NA,1,5,0.200,0.3,21,NA,0.86,0,NA,NA,NA,NA,NA,0.048,0,18,NA,NA,4.5,0.0,0.0,4.5,NA,14.9,-0.5,6.7,0%,NA
2025,1837,Jimmy Garoppolo,QB,34.1,LAR,326,326,326,-1,-1,-1,17,3,0,1060,15,0,0.0%,0,0,0,0,0,0,0.00,-10,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,0,0,-10,0,0,-10,-1.11,1.4%,NA,NA,NA,0,NA,0,9,0.000,0.0,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,-10,#N/A,#N/A,-3.3,0.0,-3.3,0.0,NA,25.1,0.0,0.0,0%,NA
2025,8116,Pierre Strong Jr.,RB,27.0,GB,568,568,568,0,0,0,14,0,0,66,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,-24.8,0.0,0.0,NA,NA
2025,9998,Hendon Hooker,QB,27.9,CAR,286,286,286,0,0,0,12,0,0,122,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,0,#N/A,#N/A,NA,NA,NA,NA,NA,0.1,0.0,0.0,#N/A,#N/A
2025,8253,Deven Thompkins,WR,26.0,ATL,189,190,190,6.2,4.7,3.2,14,4,0,404,17,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,3,7,0,1,0,3,20,27,9.0,9.0,1,0,0,32,0,0,5,5,4.2%,NA,NA,NA,0,NA,1,4,0.250,0.3,8,NA,3.38,0,NA,NA,NA,NA,NA,0.125,0,32,NA,NA,8.0,0.0,1.3,6.8,NA,-14.1,0.0,4.3,#N/A,#N/A
2025,9489,Justin Shorter,WR,25.6,LV,1127,1126,1125,0,0,0,17,2,0,415,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.2%,NA,NA,NA,0,NA,0,0,NA,0.0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0,0.0,0.0,0.0,NA,-34.7,0.0,0.0,NA,NA
2025,5086,Marquez Valdes-Scantling,WR,31.2,SF,131,134,141,32,25,18,15,10,0,625,276,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,14,92,0,5,1,29,28,120,8.6,4.1,0,0,0,120,0,0,0,0,44.2%,NA,NA,NA,0,NA,6,29,0.207,0.6,229,5.3%,0.52,0,NA,NA,NA,NA,NA,0.022,0,120,NA,NA,12.0,0.0,0.0,12.0,NA,42.7,0.2,29.7,0%,7.5
2025,7602,Kylen Granson,TE,27.7,PHI,92,92,95,11,7.5,4,17,17,3,988,195,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,27,1,3,0,9,13,40,5.7,4.4,0,0,0,40,0,0,0,0,19.7%,NA,NA,NA,0,NA,3,9,0.333,0.2,86,NA,0.47,0,NA,NA,NA,NA,NA,0.035,0,40,NA,NA,2.4,0.0,0.0,2.4,NA,13.9,-0.2,15.1,0%,3.3
2025,10221,Ronnie Bell,WR,25.9,DET,179,176,171,10.3,9.3,8.3,16,0,0,54,2,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,22,0,0,1,4,1,23,11.5,5.8,0,0,0,23,0,0,0,0,3.7%,NA,NA,NA,0,NA,1,4,0.250,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,23,NA,NA,NA,NA,NA,NA,NA,-25.0,0.0,0.0,#N/A,#N/A
2025,1234,Russell Wilson,QB,37.0,NYG,44,44,44,52.84,52.84,52.84,12,6,3,829,220,3,5798.0%,455,119,69,29,50,3,77.40,937,10,3,831,6.98,12.04,0,0,0,0,0,0,0,0,0.0,0.0,18,0,6,106,0,0,106,5.89,26.5%,NA,NA,NA,6,NA,38,137,0.277,6.3,NA,NA,NA,32,26.9%,2.73,15.1%,40.4%,9.1,NA,141,937,-3.9%,-0.18,156.2,138.5,17.7,0.0,NA,11.0,-2.3,56.3,17%,16.5
2025,4663,Austin Ekeler,RB,30.6,WAS,97,98,103,13.1,10.6,8.1,17,0,2,139,69,0,0.0%,0,0,0,0,0,0,0.00,43,0,0,0,0.00,0.00,5,-11,0,2,0,7,49,38,7.6,5.4,14,0,3,81,0,0,43,3.07,49.6%,0,0.00,0.000,3,0.000,5,21,0.238,NA,NA,1.5%,NA,0,NA,NA,NA,NA,NA,NA,0,81,NA,NA,NA,NA,NA,NA,-9.0,-1.7,0.0,0.0,NA,NA
2025,5113,Cedrick Wilson,WR,30.0,NO,181,180,183,9.4,6.9,4.4,13,0,5,531,170,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,19,0,3,0,9,25,44,8.8,4.9,0,0,0,44,0,0,0,0,32.0%,NA,NA,NA,0,NA,3,9,0.333,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,44,NA,NA,NA,NA,NA,NA,NA,36.3,0.0,0.0,#N/A,#N/A
2025,6659,Craig Reynolds,RB,29.5,DET,134,134,134,0.4,0.4,0.4,12,1,0,440,4,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,4,0,0,4,1.33,0.9%,0,0.00,0.000,0,0.000,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,4,NA,NA,4.0,0.0,4.0,0.0,#N/A,-21.6,-0.5,5.1,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,0,NA,0,0,NA,NA,,NA,NA,0,NA,,,,,NA,,0,NA,NA,NA,NA,NA,NA,NA,6.4,0.0,0.0,#N/A,#N/A
