SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,1DRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,RYOE,ExplRu%,recYPG,AY/Tgt,AY%,RZ Tgt,10+ Tgt,Quick Tgt,EZ Tgt,FPOE(t),FPOE,PROJ,CSTY%,CL
2025,4984,Josh Allen,QB,29.6,BUF,1,PLACEHOLDER,PLACEHOLDER,1,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,4,15,16,13,9,35,22,5,8,30,9,11,5,14,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2,1,1,NA,1,8,9,NA,NA,NA,1,NA,NA,NA,5,9,NA,NA,NA,NA,9,7,24,16,8,27,12,8,15,9,14,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14,1,6,1
2025,9488,Jaxon Smith-Njigba,WR,23.8,SEA,2,PLACEHOLDER,PLACEHOLDER,2,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,133,2,4,4,5,1,9,4,16,7,12,1,10,NA,16,NA,38,NA,NA,NA,15,NA,2,4,19,3,23,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,14,NA,NA,3,41,1,11,1,5,13,44,50,2,1,5
2025,7564,Ja'Marr Chase,WR,25.8,CIN,4,PLACEHOLDER,PLACEHOLDER,4,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,122,3,9,1,2,4,55,37,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,1,58,4,2,4,14,9,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,26,NA,NA,4,57,12,4,2,1,30,22,53,4,7,3
2025,9221,Jahmyr Gibbs,RB,23.7,DET,3,PLACEHOLDER,PLACEHOLDER,3,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,81,3,3,3,3,3,9,8,11,11,15,5,3,18,7,8,10,7,38,9,10,19,5,6,14,5,5,4,3,7,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,6,NA,9,6,16,3,NA,NA,NA,NA,NA,NA,31,42,2,7,1
2025,11564,Drake Maye,QB,23.3,NE,2,PLACEHOLDER,PLACEHOLDER,2,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,27,1,2,12,5,4,34,16,1,1,33,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,21,1,4,8,NA,4,15,14,NA,NA,NA,4,NA,NA,NA,2,4,NA,NA,NA,NA,4,2,29,20,29,3,10,1,1,1,3,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,2,3,9
2025,9509,Bijan Robinson,RB,23.8,ATL,2,PLACEHOLDER,PLACEHOLDER,2,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,72,81,2,7,2,1,2,2,2,5,4,5,1,17,3,4,4,4,2,5,3,7,3,3,2,14,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,3,8,2,NA,NA,NA,NA,NA,NA,8,6,3,3,4
2025,9493,Puka Nacua,WR,24.5,LAR,1,PLACEHOLDER,PLACEHOLDER,1,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,122,1,4,3,1,2,30,7,11,7,2,2,1,NA,3,NA,55,NA,NA,NA,2,NA,1,2,16,2,33,6,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,NA,NA,2,55,31,11,12,2,58,4,4,1,1,1
2025,4881,Lamar Jackson,QB,28.9,BAL,20,PLACEHOLDER,PLACEHOLDER,20,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,22,19,26,28,28,29,11,4,22,27,18,23,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,10,1,9,12,14,NA,12,7,25,NA,NA,NA,12,NA,NA,NA,12,29,NA,NA,NA,NA,25,13,32,4,25,3,26,22,29,21,24,25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,40,10,20,13
2025,11632,Malik Nabers,WR,22.4,NYG,97,PLACEHOLDER,PLACEHOLDER,97,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,83,43,109,70,102,116,100,9,35,NA,NA,NA,91,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,107,105,92,27,110,94,21,47,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,13,NA,49,NA,NA,13,2,69,84,71,87,40,102,101,88,NA,NA
2025,11604,Brock Bowers,TE,23.0,LV,11,PLACEHOLDER,PLACEHOLDER,11,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,58,10,5,10,13,10,14,10,NA,NA,NA,10,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,9,9,23,3,16,9,10,14,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,3,NA,10,NA,NA,4,11,3,6,14,14,2,43,40,3,3,3
2025,7547,Amon-Ra St. Brown,WR,26.1,DET,3,PLACEHOLDER,PLACEHOLDER,3,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,157,5,2,2,3,5,45,29,NA,NA,NA,5,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,5,3,40,7,9,2,7,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,6,NA,36,NA,NA,6,58,5,1,12,2,9,54,50,3,3,2
2025,6786,CeeDee Lamb,WR,26.7,DAL,22,PLACEHOLDER,PLACEHOLDER,22,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,154,17,53,17,18,10,20,12,NA,NA,NA,10,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,23,17,69,15,36,28,9,19,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,7,NA,48,NA,NA,7,26,27,11,19,26,9,119,121,7,9,32
2025,11566,Jayden Daniels,QB,25.0,WAS,34,PLACEHOLDER,PLACEHOLDER,34,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,35,37,37,36,17,NA,NA,37,NA,34,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,12,5,23,14,14,NA,14,11,27,NA,NA,NA,21,NA,NA,NA,37,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,NA,NA,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,38,34,2,33
2025,6794,Justin Jefferson,WR,26.5,MIN,21,PLACEHOLDER,PLACEHOLDER,21,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,24,105,8,70,6,9,11,42,44,NA,NA,NA,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,17,6,84,27,12,3,25,27,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,19,NA,39,NA,NA,19,45,5,7,8,9,4,113,113,6,16,40
2025,8130,Trey McBride,TE,26.0,ARI,1,PLACEHOLDER,PLACEHOLDER,1,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,37,1,1,1,1,1,21,14,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,30,1,1,1,8,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,14,NA,NA,1,14,1,1,1,1,1,9,13,1,1,1
2025,6813,Jonathan Taylor,RB,26.9,IND,4,PLACEHOLDER,PLACEHOLDER,4,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,80,81,6,14,9,8,7,7,7,1,1,1,3,1,1,3,9,1,3,7,12,1,5,2,3,11,2,3,8,29,28,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,3,5,15,11,NA,NA,NA,NA,NA,NA,5,10,5,3,2
2025,4046,Patrick Mahomes,QB,30.2,KC,11,PLACEHOLDER,PLACEHOLDER,11,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,2,26,16,10,14,10,47,27,23,12,25,17,12,18,15,NA,NA,NA,NA,NA,NA,NA,NA,35,35,11,5,9,6,5,NA,5,2,13,NA,NA,NA,8,NA,NA,NA,16,3,NA,NA,NA,NA,11,17,10,9,6,20,11,12,31,8,2,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,13,14,7
2025,9226,De'Von Achane,RB,24.2,MIA,5,PLACEHOLDER,PLACEHOLDER,5,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,87,5,7,5,4,4,12,9,14,4,10,6,12,5,5,1,6,4,1,2,10,1,7,9,17,5,6,3,9,9,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,5,4,1,4,NA,NA,NA,NA,NA,NA,32,30,4,1,5
2025,6770,Joe Burrow,QB,29.0,CIN,29,PLACEHOLDER,PLACEHOLDER,29,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,13,31,31,30,30,21,3,7,31,6,24,30,20,26,NA,NA,NA,NA,NA,NA,NA,NA,3,3,42,31,36,37,36,NA,44,NA,28,NA,NA,NA,36,NA,NA,NA,6,9,NA,NA,NA,NA,29,5,12,16,14,23,32,31,13,15,20,14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,27,27,16,19
2025,8112,Drake London,WR,24.4,ATL,19,PLACEHOLDER,PLACEHOLDER,19,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,16,43,22,11,20,34,21,29,29,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,20,22,40,8,54,18,12,12,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,8,NA,49,NA,NA,8,43,23,17,26,13,30,19,12,30,13,4
2025,6904,Jalen Hurts,QB,27.3,PHI,8,PLACEHOLDER,PLACEHOLDER,8,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,27,19,9,17,18,19,40,7,12,13,24,9,16,19,19,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,9,2,5,4,NA,6,21,9,NA,NA,NA,2,NA,NA,NA,20,17,NA,NA,NA,NA,17,20,30,2,16,6,16,13,10,18,22,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,37,2,10,12
2025,6797,Justin Herbert,QB,27.8,LAC,10,PLACEHOLDER,PLACEHOLDER,10,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,14,8,9,8,11,44,33,15,9,34,7,9,14,20,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,9,2,2,14,NA,2,3,12,NA,NA,NA,6,NA,NA,NA,17,9,NA,NA,NA,NA,10,18,26,11,34,17,8,9,8,17,7,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19,8,22,6
2025,12514,Emeka Egbuka,WR,23.2,TB,23,PLACEHOLDER,PLACEHOLDER,23,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,23,156,36,18,9,15,20,12,44,NA,NA,NA,20,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,37,9,109,50,16,11,33,69,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,33,NA,36,NA,NA,33,29,10,26,9,22,19,71,67,18,41,14
2025,10229,Rashee Rice,WR,25.6,KC,40,PLACEHOLDER,PLACEHOLDER,40,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,102,133,54,32,46,11,50,60,47,26,18,20,48,1,NA,23,NA,44,NA,NA,NA,15,NA,44,47,70,8,84,49,16,23,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,11,NA,12,NA,NA,11,64,99,7,84,28,46,83,104,43,4,13
2025,12527,Ashton Jeanty,RB,22.0,LV,11,PLACEHOLDER,PLACEHOLDER,11,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,91,81,30,3,7,6,10,13,17,7,3,22,16,30,9,18,43,5,5,29,8,25,13,21,5,45,27,7,6,27,41,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,21,NA,24,37,34,16,NA,NA,NA,NA,NA,NA,42,36,10,16,10
2025,12508,Jaxson Dart,QB,22.6,NYG,14,PLACEHOLDER,PLACEHOLDER,14,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,14,21,28,24,25,29,31,3,18,23,26,25,26,27,25,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,31,6,3,2,NA,3,5,29,NA,NA,NA,4,NA,NA,NA,24,31,NA,NA,NA,NA,28,30,15,8,21,11,24,23,27,20,32,34,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,22,8,13
2025,11560,Caleb Williams,QB,24.0,CHI,5,PLACEHOLDER,PLACEHOLDER,5,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,27,34,7,5,9,7,54,11,22,6,15,6,7,21,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,4,8,7,11,NA,7,9,4,NA,NA,NA,7,NA,NA,NA,22,14,NA,NA,NA,NA,7,22,35,15,12,10,4,6,36,13,10,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,15,11,5
2025,12526,Tetairoa McMillan,WR,22.7,CAR,16,PLACEHOLDER,PLACEHOLDER,16,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,12,151,6,11,12,27,13,17,26,NA,NA,NA,14,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,6,13,24,14,14,10,28,20,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,22,NA,49,NA,NA,22,23,2,17,6,21,6,89,78,10,41,21
2025,8137,George Pickens,WR,24.8,DAL,5,PLACEHOLDER,PLACEHOLDER,5,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,122,4,6,8,6,3,6,6,NA,NA,NA,3,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,3,8,5,5,4,13,10,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,49,NA,NA,5,35,19,3,15,7,2,15,14,8,6,6
2025,12507,Omarion Hampton,RB,22.7,LAC,35,PLACEHOLDER,PLACEHOLDER,35,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,78,1,41,26,34,28,35,16,12,43,15,40,37,38,38,38,24,12,32,19,7,40,6,38,41,21,13,38,33,20,24,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,16,NA,18,30,13,13,NA,NA,NA,NA,NA,NA,12,10,35,10,20
2025,12518,Tyler Warren,TE,23.5,IND,4,PLACEHOLDER,PLACEHOLDER,4,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,37,4,19,3,2,5,13,14,6,4,4,5,1,NA,6,NA,9,NA,NA,NA,4,NA,4,2,29,7,6,3,17,11,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,9,NA,5,NA,NA,9,21,12,5,4,4,9,49,47,2,8,21
2025,12529,TreVeyon Henderson,RB,23.1,NE,21,PLACEHOLDER,PLACEHOLDER,21,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,58,58,41,26,23,29,28,NA,NA,24,27,27,21,10,24,21,6,41,19,16,15,23,13,27,24,25,31,26,18,30,38,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,28,NA,25,13,24,31,NA,NA,NA,NA,NA,NA,20,14,17,30,9
2025,11563,Bo Nix,QB,25.8,DEN,7,PLACEHOLDER,PLACEHOLDER,7,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,7,24,11,1,3,5,53,27,27,7,10,9,8,30,30,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,31,12,11,5,NA,11,17,2,NA,NA,NA,11,NA,NA,NA,30,12,NA,NA,NA,NA,5,26,21,14,3,25,1,7,28,13,12,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,6,17,4
2025,7569,Nico Collins,WR,26.7,HOU,8,PLACEHOLDER,PLACEHOLDER,8,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,8,43,14,18,15,17,8,5,11,NA,NA,NA,8,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,13,13,46,11,28,17,11,20,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,9,NA,25,NA,NA,9,19,12,7,5,10,3,62,40,9,11,21
2025,12512,Quinshon Judkins,RB,22.1,CLE,26,PLACEHOLDER,PLACEHOLDER,26,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,58,34,35,45,31,40,40,NA,NA,18,22,15,24,17,15,22,45,32,26,23,43,17,37,21,19,37,15,40,31,23,16,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,25,NA,22,21,39,35,NA,NA,NA,NA,NA,NA,40,45,21,23,27
2025,8138,James Cook,RB,26.2,BUF,6,PLACEHOLDER,PLACEHOLDER,6,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,6,75,21,14,26,25,16,6,4,3,6,5,4,5,4,1,2,16,8,13,30,5,24,7,4,29,9,21,23,16,23,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,NA,1,2,7,23,NA,NA,NA,NA,NA,NA,16,15,6,11,8
2025,11584,Bucky Irving,RB,23.3,TB,34,PLACEHOLDER,PLACEHOLDER,34,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,88,1,30,9,34,11,21,4,3,27,27,41,30,58,40,35,49,15,20,49,13,45,35,38,25,43,18,34,32,8,19,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,12,NA,23,49,44,6,NA,NA,NA,NA,NA,NA,45,43,25,15,33
2025,11635,Ladd McConkey,WR,24.1,LAC,30,PLACEHOLDER,PLACEHOLDER,30,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,37,146,34,18,23,19,27,45,44,NA,NA,NA,28,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,35,27,83,47,10,29,63,73,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,43,NA,49,NA,NA,41,48,38,17,34,38,9,108,110,13,22,37
2025,8146,Garrett Wilson,WR,25.4,NYJ,62,PLACEHOLDER,PLACEHOLDER,62,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,65,105,80,40,63,78,71,57,58,NA,NA,NA,69,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,79,67,99,34,98,58,36,52,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,30,NA,49,NA,NA,30,53,62,84,68,60,98,71,67,60,14,30
2025,4034,Christian McCaffrey,RB,29.5,SF,1,PLACEHOLDER,PLACEHOLDER,1,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,92,1,1,1,2,1,5,6,2,27,4,2,8,6,8,39,2,1,35,4,4,7,1,1,6,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,11,47,36,1,NA,NA,NA,NA,NA,NA,14,18,1,2,3
2025,6804,Jordan Love,QB,27.1,GB,15,PLACEHOLDER,PLACEHOLDER,15,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,15,10,19,19,15,37,7,6,14,9,14,13,8,12,NA,NA,NA,NA,NA,NA,NA,NA,3,3,18,15,16,17,36,NA,17,18,22,NA,NA,NA,21,NA,NA,NA,14,20,NA,NA,NA,NA,14,12,24,3,24,8,19,14,5,2,17,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,16,26,16
2025,11620,Rome Odunze,WR,23.5,CHI,41,PLACEHOLDER,PLACEHOLDER,41,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,42,84,29,18,37,40,40,11,47,NA,NA,NA,41,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,31,38,40,15,46,39,43,32,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,34,NA,49,NA,NA,34,8,27,34,21,76,13,80,56,37,22,20
2025,11628,Marvin Harrison Jr.,WR,23.3,ARI,49,PLACEHOLDER,PLACEHOLDER,49,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,35,122,43,40,50,70,45,13,26,NA,NA,NA,45,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,44,52,40,38,56,62,47,46,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,39,NA,49,NA,NA,38,11,44,47,34,57,4,95,87,44,22,41
2025,4892,Baker Mayfield,QB,30.6,TB,12,PLACEHOLDER,PLACEHOLDER,12,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,32,25,13,7,6,12,49,27,21,11,27,7,10,24,22,NA,NA,NA,NA,NA,NA,NA,NA,3,3,13,1,7,9,22,NA,9,1,16,NA,NA,NA,8,NA,NA,NA,23,18,NA,NA,NA,NA,12,29,19,22,11,16,7,11,24,19,16,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,23,5,17,22
