WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
17,11581,MarShawn Lloyd,RB,24.7,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs BAL,13,IR,IR,IR
17,10219,Chris Rodriguez,RB,25.0,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DAL,7,Q,12.38,-12.4
17,12543,Tahj Brooks,RB,23.4,CIN,55.0,56,56,2.9,2.4,1.9,1,1,0,77,11,0,0.0,0,0,0,0,0,0,0.0,10,0,0,0,0.00,0.00,1,-2,0,0,0,1,11,9,9.0,9.0,3,0,1,19,0,8,10,3.33,14.0%,0,2.60,0.000,1,0.260,1,4,0.250,1.0,NA,2.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,vs ARI,2,·,0.72,2.2
17,11569,Jarquez Hunter,RB,22.8,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ ATL,17,·,0.02,0.0
17,10232,Michael Wilson,WR,25.6,ARI,8.0,7,7,19.9,17.4,14.9,1,1,1,57,49,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,32,0,3,1,10,57,89,17.8,8.9,0,0,0,89,0,NA,0,0,86.0%,NA,NA,NA,0,NA,4,10,0.400,4.0,35,27.0%,2.54,0,NA,NA,NA,NA,NA,0.086,NA,89,NA,NA,@ CIN,29,·,13.11,6.8
17,5995,Justice Hill,RB,27.9,BAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ GB,27,IR,IR,IR
17,8180,Jalen Nailor,WR,26.6,MIN,999.0,999,999,0,0,0,1,1,0,54,23,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,43.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,17,6.3%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,vs DET,2,·,6.55,-6.6
17,8698,Jake Tonges,TE,26.2,SF,3.0,3,3,19,15.5,12,1,1,1,72,50,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,7,46,0,5,1,9,14,60,8.6,6.7,0,0,0,60,0,NA,0,0,69.0%,NA,NA,NA,0,NA,6,9,0.667,6.0,31,27.3%,1.94,0,NA,NA,NA,NA,NA,0.161,NA,60,NA,NA,vs CHI,17,·,5.1,13.9
17,8123,Hassan Haskins,RB,25.8,LAC,999.0,999,999,0,0,0,1,1,0,63,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,2.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs HOU,21,·,0.44,-0.4
17,4098,Kareem Hunt,RB,30.1,KC,47.0,44,40,3.8,3.8,3.8,1,1,0,43,24,0,0.0,0,0,0,0,0,0,0.0,38,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,7,0,4,38,0,36,38,5.43,56.0%,2,5.10,0.286,4,0.796,4,7,0.571,4.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,vs DEN,32,·,5.4,-1.6
17,11630,Roman Wilson,WR,24.3,PIT,999.0,999,999,0,0,0,1,1,0,66,9,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,14.0%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ CLE,27,·,0.06,-0.1
17,12540,Chimere Dike,WR,23.8,TEN,35.0,34,36,10.2,8.2,6.2,1,1,1,74,58,0,0.0,0,0,0,0,0,0,0.0,7,0,0,0,0.00,0.00,4,48,0,2,0,5,7,55,13.8,11.0,1,0,0,62,0,NA,7,7,78.0%,NA,NA,NA,0,NA,2,6,0.333,2.0,36,12.5%,1.53,0,NA,NA,NA,NA,NA,0.056,NA,62,NA,NA,vs NO,26,·,8.96,1.2
17,8117,Jalen Tolbert,WR,26.6,DAL,50.0,51,60,7.1,5.1,3.1,1,1,1,92,57,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,20,0,3,0,8,11,31,7.8,3.9,0,0,0,31,0,NA,0,0,62.0%,NA,NA,NA,0,NA,3,8,0.375,3.0,28,21.6%,1.11,0,NA,NA,NA,NA,NA,0.107,NA,31,NA,NA,@ WAS,7,·,·,·
17,12523,Jimmy Horn,WR,23.0,CAR,87.0,92,97,2.9,1.9,0.9,1,1,0,53,14,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,-8,0,0,0,2,17,9,4.5,4.5,0,0,0,9,0,NA,0,0,26.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,7,8.3%,1.29,0,NA,NA,NA,NA,NA,0.000,NA,9,NA,NA,vs SEA,14,·,1.81,1.1
17,12670,KeAndre Lambert-Smith,WR,24.0,LAC,999.0,999,999,0,0,0,1,1,0,63,7,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,11.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs HOU,31,·,0.79,-0.8
17,12502,Gunnar Helm,TE,23.1,TEN,59.0,59,59,1.1,0.6,0.1,1,1,1,74,43,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,-3,0,0,0,2,4,1,1.0,0.5,0,0,0,1,0,NA,0,0,58.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,22,5.0%,0.05,0,NA,NA,NA,NA,NA,0.000,NA,1,NA,NA,vs NO,21,Q,6.78,-5.7
17,11651,Isaac Guerendo,RB,25.2,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,23,·,0.34,-0.3
17,3321,Tyreek Hill,WR,31.6,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs TB,16,IR,IR,IR
17,11557,Joe Milton,QB,25.6,DAL,999.0,999,999,0,0,0,1,0,0,92,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ WAS,3,·,·,·
17,7828,Noah Gray,TE,26.4,KC,57.0,57,57,1.2,0.7,0.2,1,1,0,43,21,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,0,0,0,0,1,2,2,2.0,2.0,0,0,0,2,0,NA,0,0,49.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,11,4.5%,0.18,0,NA,NA,NA,NA,NA,0.000,NA,2,NA,NA,vs DEN,12,·,4.01,-2.8
17,6149,Darius Slayton,WR,28.7,NYG,58.0,58,52,5.6,4.6,3.6,1,1,1,64,56,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,31,0,2,0,3,5,36,18.0,12.0,0,0,0,36,0,NA,0,0,88.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,35,10.0%,1.03,0,NA,NA,NA,NA,NA,0.057,NA,36,NA,NA,@ LV,10,·,7.86,-2.3
17,10218,Xavier Hutchinson,WR,25.3,HOU,69.0,64,65,4.9,3.9,2.9,1,1,1,65,31,0,0.0,0,0,0,0,0,0,0.0,8,0,0,0,0.00,0.00,2,5,0,1,0,3,16,21,10.5,7.0,1,0,1,29,0,NA,8,8,48.0%,NA,NA,NA,1,NA,2,4,0.500,2.0,15,10.7%,1.40,0,NA,NA,NA,NA,NA,0.067,NA,29,NA,NA,@ LAC,30,·,2.86,2.0
17,9481,Luke Musgrave,TE,25.1,GB,999.0,999,999,0,0,0,1,1,1,47,20,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,43.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs BAL,25,·,4.66,-4.7
17,5857,Noah Fant,TE,27.8,CIN,999.0,999,999,0,0,0,1,1,0,77,17,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,22.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,5,2.8%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,vs ARI,8,Q,4.28,-4.3
17,5906,Dawson Knox,TE,28.9,BUF,21.0,23,26,8,5.5,3,1,1,1,76,48,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,19,0,2,0,5,11,30,6.0,6.0,0,0,0,30,0,NA,0,0,63.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,27,14.3%,1.11,0,NA,NA,NA,NA,NA,0.074,NA,30,NA,NA,vs PHI,32,Q,5.55,2.5
17,12482,Savion Williams,WR,23.8,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs BAL,9,·,0.57,-0.6
17,7528,Najee Harris,RB,27.6,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs HOU,21,IR,IR,IR
17,12544,LeQuint Allen,RB,21.2,JAX,74.0,74,72,0.3,0.3,0.3,1,1,0,69,13,0,0.0,0,0,0,0,0,0,0.0,3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,3,0,NA,3,3,19.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,@ IND,20,·,4.46,-4.2
17,8143,Jerome Ford,RB,26.0,CLE,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PIT,24,IR,IR,IR
17,12467,Jordan James,RB,21.5,SF,999.0,999,999,0,0,0,1,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,23,·,0.1,-0.1
17,11623,Jordan Whittington,WR,25.0,LAR,999.0,999,999,0,0,0,1,1,0,65,13,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,20.0%,NA,NA,NA,0,NA,0,0,NA,0.0,6,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ ATL,12,·,1.28,-1.3
17,3161,Carson Wentz,QB,32.7,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DET,7,IR,IR,IR
17,19,Joe Flacco,QB,40.7,CIN,33.0,33,33,1.16,1.16,1.16,1,1,0,77,13,0,60.0,9,5,3,1,2,0,72.1,26,0,0,24,4.80,8.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,2,0,NA,2,0.5,17.0%,NA,NA,NA,1,NA,2,9,NA,NA,NA,NA,NA,1,20.0%,2.18,0.0%,33.3%,3.60,NA,6,26,+14.7%,+0.06,vs ARI,18,·,·,·
17,7562,Tutu Atwell,WR,26.0,LAR,999.0,999,999,0,0,0,1,1,0,65,13,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,20.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,9,2.6%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ ATL,12,·,1.21,-1.2
17,10235,Roschon Johnson,RB,24.6,CHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ SF,29,IR,IR,IR
17,10226,Andrei Iosivas,WR,26.0,CIN,44.0,44,45,8.1,6.1,4.1,1,1,1,77,54,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,32,0,4,0,6,9,41,10.3,6.8,0,0,0,41,0,NA,0,0,70.0%,NA,NA,NA,0,NA,4,6,0.667,4.0,33,16.7%,1.24,0,NA,NA,NA,NA,NA,0.121,NA,41,NA,NA,vs ARI,19,·,5.87,2.2
17,12511,Will Howard,QB,24.0,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CLE,29,·,·,·
17,8917,KaVontae Turpin,WR,29.2,DAL,14.0,10,9,15.6,15.1,14.6,1,1,0,92,16,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,40,0,0,1,1,46,86,86.0,86.0,0,0,0,86,0,NA,0,0,17.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,10,2.7%,8.60,0,NA,NA,NA,NA,NA,0.000,NA,86,NA,NA,@ WAS,7,·,4.2,11.4
17,11783,Ryan Flournoy,WR,25.9,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ WAS,7,Q,6.56,-6.6
17,11435,Emanuel Wilson,RB,26.4,GB,51.0,51,51,3.4,2.9,2.4,1,1,0,47,17,0,0.0,0,0,0,0,0,0,0.0,16,0,0,0,0.00,0.00,1,3,0,1,0,1,5,8,8.0,8.0,3,0,0,24,0,11,16,5.33,36.0%,0,3.60,0.000,0,0.360,1,4,0.250,1.0,NA,4.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,vs BAL,13,·,5.98,-2.6
17,8119,Jahan Dotson,WR,25.5,PHI,999.0,999,999,0,0,0,1,1,1,54,26,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,48.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,18,3.7%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ BUF,24,·,3.4,-3.4
17,7694,Tommy Tremble,TE,25.3,CAR,52.0,52,52,1.6,1.1,0.6,1,1,1,53,41,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,5,0,0,0,1,1,6,6.0,6.0,0,0,0,6,0,NA,0,0,77.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,20,4.2%,0.30,0,NA,NA,NA,NA,NA,0.000,NA,6,NA,NA,vs SEA,11,·,2.87,-1.3
17,9497,Jalin Hyatt,WR,24.0,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ LV,10,·,0.44,-0.4
17,12500,Quinn Ewers,QB,22.4,MIA,16.0,18,18,15.78,15.28,14.78,1,1,1,55,55,1,63.6,63,22,14,4,8,0,118.0,177,2,2,172,7.82,12.29,1,-6,0,0,0,1,0,-6,-6.0,-6.0,4,0,1,-1,0,NA,5,1.25,100.0%,NA,NA,NA,1,NA,7,27,NA,NA,NA,NA,NA,6,27.3%,2.80,13.6%,33.3%,8.40,NA,24,171,-0.7%,+0.14,vs TB,2,·,17.71,-1.9
17,11629,Devontez Walker,WR,24.3,BAL,999.0,999,999,0,0,0,1,1,0,76,20,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,26.0%,NA,NA,NA,0,NA,0,0,NA,0.0,4,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ GB,15,·,1.79,-1.8
17,9479,Darnell Washington,TE,24.1,PIT,39.0,40,43,3.5,2.5,1.5,1,1,1,66,9,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,4,0,0,0,2,11,15,7.5,7.5,0,0,0,15,0,NA,0,0,14.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,3,5.1%,5.00,0,NA,NA,NA,NA,NA,0.000,NA,15,NA,NA,@ CLE,20,·,6.81,-3.3
17,11199,Emari Demercado,RB,26.7,ARI,46.0,50,54,4,3,2,1,1,0,57,30,0,0.0,0,0,0,0,0,0,0.0,11,0,0,0,0.00,0.00,2,5,0,0,0,3,4,9,4.5,3.0,5,0,1,20,0,11,11,2.2,53.0%,0,2.10,0.000,1,0.210,1,8,0.125,1.0,NA,8.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,@ CIN,1,·,8.08,-4.1
17,4040,JuJu Smith-Schuster,WR,28.8,KC,70.0,76,81,4.6,3.1,1.6,1,1,1,43,35,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,12,0,1,0,3,4,16,5.3,5.3,0,0,0,16,0,NA,0,0,81.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,20,13.6%,0.80,0,NA,NA,NA,NA,NA,0.050,NA,16,NA,NA,vs DEN,25,·,5.83,-1.2
17,1426,DeAndre Hopkins,WR,33.3,BAL,999.0,999,999,0,0,0,1,1,0,76,19,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,25.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,8,5.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ GB,15,·,4.01,-4.0
17,6111,Jake Browning,QB,29.5,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs ARI,18,·,·,·
17,12542,Efton Chism,WR,23.9,NE,28.0,25,21,12,11,10,1,1,0,66,41,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,16,0,1,1,2,24,40,20.0,20.0,0,0,0,40,0,NA,0,0,62.0%,NA,NA,NA,0,NA,2,2,1.000,2.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,@ NYJ,18,·,0.23,11.8
17,6271,Olamide Zaccheaus,WR,28.2,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ SF,22,·,7.94,-7.9
17,4219,Jeremy McNichols,RB,29.8,WAS,44.0,53,61,4,2.5,1,1,1,0,44,18,0,0.0,0,0,0,0,0,0,0.0,-2,0,0,0,0.00,0.00,3,-2,0,0,0,3,14,12,4.0,4.0,1,0,0,10,0,0,-2,-2,41.0%,1,0.30,1.000,0,1.030,0,4,0.000,0.0,NA,13.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,vs DAL,7,·,5.59,-1.6
17,2307,Marcus Mariota,QB,31.9,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DAL,1,OUT,OUT,OUT
17,12496,Tai Felton,WR,22.5,MIN,999.0,999,999,0,0,0,1,0,0,54,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DET,2,·,1.49,-1.5
17,7596,Elijah Moore,WR,25.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,28,·,·,·
17,11619,Ja'Lynn Polk,WR,23.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,11,IR,IR,IR
17,9492,Trey Palmer,WR,24.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,11,IR,IR,IR
17,8161,Malik Willis,QB,26.3,GB,3.0,3,3,31.52,31.52,31.52,1,1,1,47,39,1,85.7,211,21,18,10,3,0,134.6,348,1,1,288,13.71,16.00,0,0,0,0,0,0,0,0,0.0,0.0,9,0,2,60,2,NA,60,6.67,83.0%,NA,NA,NA,4,NA,15,30,NA,NA,NA,NA,NA,11,52.4%,2.98,33.3%,18.5%,11.50,NA,27,348,+10.8%,+0.74,vs BAL,14,Q,Q,Q
17,11640,Jermaine Burton,WR,24.2,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs ARI,19,·,·,·
17,3200,Sterling Shepard,WR,32.6,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ MIA,23,·,0.06,-0.1
