SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
3,1837,Jimmy Garoppolo,QB,33.9,LAR,999.0,999,999,0,0,0,1,0,0,66,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,16,·,DNP,DNP
3,10214,Davis Allen,TE,24.6,LAR,56.0,56,56,1.3,0.8,0.3,1,1,0,66,25,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,0,0,0,0,1,3,3,3.0,3.0,0,0,0,3,0,NA,0,0,38.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,6,2.9%,0.50,0,NA,NA,NA,NA,NA,0.000,NA,3,@ PHI,29,·,1.9,-0.6
3,11645,Javon Baker,WR,23.6,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,12,·,DNP,DNP
3,2197,Brandin Cooks,WR,32.0,NO,64.0,69,77,5.4,3.9,2.4,1,1,0,73,51,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,23,0,1,0,5,1,24,8.0,4.8,0,0,0,24,0,NA,0,0,70.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,34,12.2%,0.71,0,NA,NA,NA,NA,NA,0.029,NA,24,@ SEA,17,·,4.1,1.3
3,9999,Will Levis,QB,26.2,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs IND,22,IR,IR,IR
3,8172,Greg Dulcich,TE,25.5,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,30,·,DNP,DNP
3,11199,Emari Demercado,RB,26.7,ARI,999.0,999,999,0,0,0,1,1,0,66,7,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,2,0,0,0,0,NA,0,0,11.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SF,14,·,0.4,-0.4
3,9227,Israel Abanikanda,RB,23.0,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,DNP,DNP
3,11748,Bub Means,WR,24.7,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,IR,IR,IR
3,8168,Skyy Moore,WR,25.0,SF,104.0,103,97,2,1.5,1,1,1,0,65,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,10,0,1,0,1,0,10,10.0,10.0,0,0,0,10,0,NA,0,0,52.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,26,2.4%,0.38,0,NA,NA,NA,NA,NA,0.038,NA,10,vs ARI,14,·,4.2,-2.2
3,4080,Zay Jones,WR,30.5,ARI,75.0,75,73,4.5,3.5,2.5,1,1,0,66,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,20,0,1,0,3,5,25,12.5,8.3,0,0,0,25,0,NA,0,0,50.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,20,8.6%,1.25,0,NA,NA,NA,NA,NA,0.050,NA,25,@ SF,18,·,1.0,3.5
3,7595,Tylan Wallace,WR,26.4,BAL,999.0,999,999,0,0,0,1,1,0,57,32,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,56.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,21,3.6%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs DET,6,·,2.5,-2.5
3,8254,Julius Chestnut,RB,24.9,TEN,59.0,58,51,2.6,2.6,2.6,1,1,0,70,6,0,0.0%,0,0,0,0,0,0,0.00,26,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,26,0,9,26,13,9.0%,0,4.70,0.000,1,0.470,1,2,0.500,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,26,vs IND,24,·,2.9,-0.3
3,4177,Mack Hollins,WR,32.0,NE,56.0,61,68,6.7,4.7,2.7,1,1,1,74,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,21,0,1,0,4,6,27,6.8,6.8,0,0,0,27,0,NA,0,0,62.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,22,10.8%,1.23,0,NA,NA,NA,NA,NA,0.045,NA,27,vs PIT,22,·,4.1,2.6
3,7891,Brock Wright,TE,26.8,DET,999.0,999,999,0,0,0,1,1,0,68,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,56.0%,NA,NA,NA,0,NA,0,0,NA,0.0,2,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ BAL,10,·,2.7,-2.7
3,10866,Aidan O'Connell,QB,27.0,LV,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ WAS,8,IR,IR,IR
3,11895,Mason Tipton,WR,25.0,NO,999.0,999,999,0,0,0,1,1,0,73,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,·,DNP,DNP
3,11595,Jared Wiley,TE,24.9,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYG,23,OUT,OUT,OUT
3,11615,Ainias Smith,WR,24.3,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ATL,30,·,DNP,DNP
3,8123,Hassan Haskins,RB,25.8,LAC,999.0,999,999,0,0,0,1,1,0,86,7,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,8.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DEN,19,·,0.2,-0.2
3,5854,Drew Lock,QB,28.9,SEA,36.0,36,36,0.5,0.5,0.5,1,1,0,57,18,0,66.7%,-1,3,2,1,1,0,78.50,14,0,0,15,5.00,7.50,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,32.0%,NA,NA,NA,0,NA,1,4,NA,NA,NA,NA,NA,1,33.3%,2.81,0.0%,0.0%,1.5,NA,3,14,vs NO,5,·,DNP,DNP
3,11649,Kendall Milton,RB,23.6,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ MIN,15,·,DNP,DNP
3,11636,Johnny Wilson,WR,24.5,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,12,IR,IR,IR
3,12715,Thomas Fidone,TE,23.0,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,31,·,DNP,DNP
3,11306,Xavier Gipson,WR,24.5,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,31,OUT,OUT,OUT
3,4381,Taysom Hill,TE,35.1,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,15,·,DNP,DNP
3,11299,Zavier Scott,RB,26.2,MIN,42.0,40,38,6,5.5,5,1,1,0,60,17,1,0.0%,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,1,-6,0,1,0,1,26,20,20.0,20.0,8,0,2,50,0,19,30,3.75,28.0%,1,2.40,0.125,2,0.365,3,9,0.333,3.0,NA,4.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,50,vs CIN,1,·,5.3,0.7
3,8177,Grant Calcaterra,TE,26.8,PHI,999.0,999,999,0,0,0,1,1,1,67,13,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,19.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,13,OUT,1.5,-1.5
3,3200,Sterling Shepard,WR,32.6,TB,33.0,32,31,12,10,8,1,1,0,72,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,29,0,4,0,5,51,80,20.0,16.0,0,0,0,80,0,NA,0,0,61.0%,NA,NA,NA,0,NA,4,5,0.800,4.0,25,17.2%,3.20,0,NA,NA,NA,NA,NA,0.160,NA,80,vs NYJ,13,·,6.9,5.1
3,11574,Dylan Laube,RB,25.8,LV,73.0,73,73,0.2,0.2,0.2,1,1,0,66,7,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,3,0,0,2,0,0,2,0.67,11.0%,0,0.00,0.000,0,0.000,0,4,0.000,0.0,NA,3.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,2,@ WAS,21,·,1.3,-1.1
3,8145,Jeremy Ruckert,TE,25.1,NYJ,999.0,999,999,0,0,0,1,1,1,69,28,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,41.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TB,8,·,2.7,-2.7
3,8204,Bo Melton,WR,26.2,GB,999.0,999,999,0,0,0,1,1,0,65,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,5.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,8,·,DNP,DNP
3,6011,Gardner Minshew,QB,29.4,KC,999.0,999,999,0,0,0,1,0,0,72,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYG,14,·,DNP,DNP
3,4147,Samaje Perine,RB,30.0,CIN,75.0,75,75,0.1,0.1,0.1,1,1,0,56,15,1,0.0%,0,0,0,0,0,0,0.00,21,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,21,0,NA,21,5.25,27.0%,NA,NA,NA,2,NA,2,4,0.500,2.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,21,@ MIN,15,·,4.9,-4.8
3,12699,LaJohntay Wester,WR,23.5,BAL,999.0,999,999,0,0,0,1,0,0,57,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,6,·,DNP,DNP
3,2505,Darren Waller,TE,33.0,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,30,·,DNP,DNP
3,11573,Frank Gore Jr.,RB,23.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,4,·,DNP,DNP
3,10216,Kenny McIntosh,RB,25.6,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NO,11,IR,IR,IR
3,8118,David Bell,WR,24.8,CLE,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,28,PUP,PUP,PUP
3,6938,Cam Akers,RB,26.2,FA,65.0,63,60,1.9,1.9,1.9,1,1,0,60,7,0,0.0%,0,0,0,0,0,0,0.00,19,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,5,0,1,19,0,14,19,3.8,12.0%,0,2.80,0.000,1,0.280,1,6,0.167,1.0,NA,4.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,19,NA,,·,DNP,DNP
3,10234,Derius Davis,WR,25.0,LAC,121.0,121,121,-1.8,-1.8,-1.8,1,1,0,86,7,1,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,0,NA,2,2,8.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,vs DEN,27,OUT,2.0,-3.8
3,8135,Treylon Burks,WR,25.5,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs IND,5,IR,IR,IR
3,4351,Tim Patrick,WR,31.8,JAX,97.0,91,87,2.6,2.1,1.6,1,1,0,70,22,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,1,0,1,13,16,16.0,16.0,0,0,0,16,0,NA,0,0,31.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,13,2.5%,1.23,0,NA,NA,NA,NA,NA,0.077,NA,16,vs HOU,26,·,0.3,2.3
3,7593,Trey Sermon,RB,26.6,PIT,999.0,999,999,0,0,0,1,0,0,54,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,27,·,DNP,DNP
3,5987,Alexander Mattison,RB,27.3,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,13,IR,IR,IR
3,9505,Deuce Vaughn,RB,23.9,DEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,·,DNP,DNP
3,6869,Adam Trautman,TE,28.6,DEN,999.0,999,999,0,0,0,1,1,0,52,19,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,37.0%,NA,NA,NA,0,NA,0,0,NA,0.0,3,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ LAC,26,·,4.5,-4.5
3,5985,Foster Moreau,TE,28.4,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,15,·,DNP,DNP
3,10857,Stetson Bennett,QB,27.9,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,16,OUT,OUT,OUT
3,12494,Kyle McCord,QB,23.0,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,17,·,DNP,DNP
3,11729,Sione Vaki,RB,24.2,DET,999.0,999,999,0,0,0,1,0,0,68,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,2,OUT,0.2,-0.2
3,5185,Allen Lazard,WR,29.8,NYJ,39.0,36,34,9.3,8.3,7.3,1,1,0,69,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,8,0,0,1,3,5,13,6.5,4.3,0,0,0,13,0,NA,0,0,25.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,11,8.3%,1.18,0,NA,NA,NA,NA,NA,0.000,NA,13,@ TB,16,Q,2.6,6.7
3,6853,Van Jefferson,WR,29.2,TEN,109.0,108,104,1.8,1.3,0.8,1,1,0,70,24,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,7,8,8.0,8.0,0,0,0,8,0,NA,0,0,34.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,15,2.6%,0.53,0,NA,NA,NA,NA,NA,0.000,NA,8,vs IND,5,·,1.2,0.6
3,7083,Tyler Huntley,QB,27.6,BAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,11,·,DNP,DNP
3,5086,Marquez Valdes-Scantling,WR,31.0,SF,106.0,105,99,1.9,1.4,0.9,1,1,0,65,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,8,0,0,0,1,1,9,9.0,9.0,0,0,0,9,0,NA,0,0,26.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,8,2.4%,1.13,0,NA,NA,NA,NA,NA,0.000,NA,9,vs ARI,14,·,5.7,-3.8
3,6850,Harrison Bryant,TE,27.4,HOU,999.0,999,999,0,0,0,1,1,0,63,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,27.0%,NA,NA,NA,0,NA,0,0,NA,0.0,4,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ JAX,27,·,0.9,-0.9
3,6126,Irv Smith,TE,27.1,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,27,Q,Q,Q
3,11210,Malik Heath,WR,25.6,GB,999.0,999,999,0,0,0,1,1,0,65,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,26.0%,NA,NA,NA,0,NA,0,0,NA,0.0,4,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CLE,8,·,1.1,-1.1
3,5917,Mecole Hardman,WR,27.5,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,8,·,DNP,DNP
3,5973,Josh Oliver,TE,28.5,MIN,18.0,15,10,8.2,7.7,7.2,1,1,0,60,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,1,1,6,12,12.0,12.0,0,0,0,12,0,NA,0,0,35.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,4,4.2%,3.00,0,NA,NA,NA,NA,NA,0.000,NA,12,vs CIN,1,·,2.2,6.0
3,4972,Mason Rudolph,QB,30.2,PIT,999.0,999,999,0,0,0,1,0,0,54,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,12,·,DNP,DNP
3,11647,Kimani Vidal,RB,24.1,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DEN,19,·,DNP,DNP
3,10223,Eric Gray,RB,25.9,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,22,PUP,PUP,PUP
3,2749,Raheem Mostert,RB,33.4,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ WAS,21,·,DNP,DNP
