WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE,TD(t)
8,10223,Eric Gray,RB,25.9,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,9,PUP,PUP,PUP,0.0
8,6012,Travis Homer,RB,27.1,CHI,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,2,·,·,·,0.0
8,3202,Austin Hooper,TE,30.9,NE,22.0,22,19,5.8,4.8,3.8,1,1,1,68,39,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,23,0,1,0,2,15,38,19.0,19.0,0,0,0,38,0,NA,0,0,57.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,9,8.3%,4.22,0,NA,NA,NA,NA,NA,0.111,NA,38,vs CLE,20,·,2.4,3.4,0.0
8,4972,Mason Rudolph,QB,30.2,PIT,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,17,·,·,·,0.0
8,9489,Justin Shorter,WR,25.4,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,8219,Jelani Woods,TE,27.0,NYJ,999.0,999,999,0,0,0,1,1,0,72,1,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,1.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CIN,1,·,0.1,-0.1,0.0
8,7535,Hunter Long,TE,27.1,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,9495,Rakim Jarrett,WR,24.7,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
8,12048,George Holani,RB,25.8,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,7757,Ben Skowronek,WR,28.2,PIT,78.0,79,77,2.3,1.8,1.3,1,1,0,63,11,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,1,0,1,7,13,13.0,13.0,0,0,0,13,0,NA,0,0,17.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,5,2.8%,2.60,0,NA,NA,NA,NA,NA,0.200,NA,13,vs GB,17,·,0.3,2.0,0.0
8,6427,Ashton Dulin,WR,28.4,IND,96.0,96,95,0.2,-0.3,-0.8,1,1,0,53,13,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-8,0,0,0,1,0,-8,-8.0,-8.0,0,0,0,-8,0,NA,0,0,25.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,8,3.2%,-1.00,0,NA,NA,NA,NA,NA,0.000,NA,-8,vs TEN,13,·,1.4,-1.2,0.0
8,6001,Drew Sample,TE,29.4,CIN,999.0,999,999,0,0,0,1,1,0,59,32,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,54.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs NYJ,9,·,1.7,-1.7,0.0
8,8116,Pierre Strong Jr.,RB,26.8,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,21,·,·,·,0.0
8,6847,Devin Duvernay,WR,28.0,CHI,90.0,91,92,1.2,0.7,0.2,1,1,0,63,10,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,2,0,0,0,3,0,2,2.0,0.7,0,0,0,2,0,NA,0,0,16.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,9,7.9%,0.22,0,NA,NA,NA,NA,NA,0.000,NA,2,@ BAL,4,·,0.2,1.0,0.0
8,11716,Tip Reiman,TE,24.0,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,7602,Kylen Granson,TE,27.5,PHI,999.0,999,999,0,0,0,1,1,0,57,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,15.0%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs NYG,24,·,0.5,-0.5,0.0
8,2749,Raheem Mostert,RB,33.5,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,8127,Charlie Kolar,TE,26.6,BAL,14.0,12,10,8,7.5,7,1,1,0,62,25,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,0,1,1,5,10,10.0,10.0,0,0,0,10,0,NA,0,0,40.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,7,4.5%,1.43,0,NA,NA,NA,NA,NA,0.000,NA,10,vs CHI,16,·,1.0,7.0,1.0
8,7585,Davis Mills,QB,26.9,HOU,999.0,999,999,0,0,0,1,0,0,80,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,·,·,·,0.0
8,6290,Scotty Miller,WR,28.2,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,17,OUT,OUT,OUT,0.0
8,10228,Charlie Jones,WR,26.9,CIN,999.0,999,999,0,0,0,1,0,0,59,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,25,·,0.2,-0.2,0.0
8,6659,Craig Reynolds,RB,29.3,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,4574,Cooper Rush,QB,31.8,BAL,999.0,999,999,0,0,0,1,0,0,62,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,7,·,·,·,0.0
8,4663,Austin Ekeler,RB,30.4,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ KC,26,IR,IR,IR,0.0
8,8489,Andrew Ogletree,TE,27.2,IND,999.0,999,999,0,0,0,1,1,0,53,11,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,21.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,3,3.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs TEN,26,·,0.8,-0.8,0.0
8,8159,Desmond Ridder,QB,26.1,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,16,·,·,·,0.0
8,8253,Deven Thompkins,WR,25.8,ATL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,27,·,·,·,0.0
8,12725,Luke Lachey,TE,24.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,8,·,·,·,0.0
,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
